loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
2018-11-24 14:09:08.682 +0200,1942,1543061347.822743,60.17256962606699,24.810554254823195,0.7997638000000001,3.65,3,5.0,144038.54453775,0.027252197265625,0.0720977783203125,-1.000717163085938
2018-11-24 14:09:08.735 +0200,1943,1543061347.822743,60.17256962606699,24.810554254823195,0.7997638000000001,3.65,3,5.0,144038.60408475,0.00067138671875,0.043487548828125,-1.0035400390625
2018-11-24 14:09:08.794 +0200,1944,1543061347.822743,60.17256962606699,24.810554254823195,0.7997638000000001,3.65,3,5.0,144038.66363075,0.023284912109375,0.0689849853515625,-0.97979736328125
2018-11-24 14:09:08.854 +0200,1945,1543061347.822743,60.17256962606699,24.810554254823195,0.7997638000000001,3.65,3,5.0,144038.72317775,-0.0106964111328125,0.05230712890625,-1.000564575195312
2018-11-24 14:09:08.922 +0200,1946,1543061347.822743,60.17256962606699,24.810554254823195,0.7997638000000001,3.65,3,5.0,144038.78272475,0.0323333740234375,0.0756378173828125,-0.9793548583984376
2018-11-24 14:09:08.973 +0200,1947,1543061347.822743,60.17256962606699,24.810554254823195,0.7997638000000001,3.65,3,5.0,144038.84227075,0.003662109375,0.0568695068359375,-0.9975433349609376
2018-11-24 14:09:09.033 +0200,1948,1543061347.822743,60.17256962606699,24.810554254823195,0.7997638000000001,3.65,3,5.0,144038.90181775,0.04510498046875,0.0826416015625,-0.9873199462890624
2018-11-24 14:09:09.092 +0200,1949,1543061348.82275,60.1725897007251,24.810553751908998,1.036122,3.16,3,5.0,144038.96136475,-0.01171875,0.041412353515625,-1.00433349609375
2018-11-24 14:09:09.162 +0200,1950,1543061348.82275,60.1725897007251,24.810553751908998,1.036122,3.16,3,5.0,144039.02091075,0.02642822265625,0.0714111328125,-0.976959228515625
2018-11-24 14:09:09.211 +0200,1951,1543061348.82275,60.1725897007251,24.810553751908998,1.036122,3.16,3,5.0,144039.08045775,-0.00555419921875,0.06622314453125,-0.9989471435546876
2018-11-24 14:09:09.271 +0200,1952,1543061348.82275,60.1725897007251,24.810553751908998,1.036122,3.16,3,5.0,144039.14000375,0.0483856201171875,0.0837249755859375,-0.9862060546875
2018-11-24 14:09:09.330 +0200,1953,1543061348.82275,60.1725897007251,24.810553751908998,1.036122,3.16,3,5.0,144039.199551125,-0.00555419921875,0.07025146484375,-1.00225830078125
2018-11-24 14:09:09.403 +0200,1954,1543061348.82275,60.1725897007251,24.810553751908998,1.036122,3.16,3,5.0,144039.259098125,0.04345703125,0.0843048095703125,-0.98602294921875
2018-11-24 14:09:09.449 +0200,1955,1543061348.82275,60.1725897007251,24.810553751908998,1.036122,3.16,3,5.0,144039.318644125,-0.0132293701171875,0.068695068359375,-1.001724243164062
2018-11-24 14:09:09.509 +0200,1956,1543061348.82275,60.1725897007251,24.810553751908998,1.036122,3.16,3,5.0,144039.378191125,0.0577392578125,0.0845489501953125,-0.987701416015625
2018-11-24 14:09:09.568 +0200,1957,1543061348.82275,60.1725897007251,24.810553751908998,1.036122,3.16,3,5.0,144039.437738125,-0.0145263671875,0.0633544921875,-0.99493408203125
2018-11-24 14:09:09.641 +0200,1958,1543061348.82275,60.1725897007251,24.810553751908998,1.036122,3.16,3,5.0,144039.497284125,0.0482330322265625,0.0905914306640625,-0.978485107421875
2018-11-24 14:09:09.688 +0200,1959,1543061348.82275,60.1725897007251,24.810553751908998,1.036122,3.16,3,5.0,144039.556831125,-0.007965087890625,0.0654144287109375,-0.9902191162109376
2018-11-24 14:09:09.747 +0200,1960,1543061348.82275,60.1725897007251,24.810553751908998,1.036122,3.16,3,5.0,144039.616378125,0.0299530029296875,0.095855712890625,-0.98248291015625
2018-11-24 14:09:09.807 +0200,1961,1543061348.82275,60.1725897007251,24.810553751908998,1.036122,3.16,3,5.0,144039.675924125,-0.0013580322265625,0.0693359375,-0.992828369140625
2018-11-24 14:09:09.882 +0200,1962,1543061348.82275,60.1725897007251,24.810553751908998,1.036122,3.16,3,5.0,144039.735471125,0.0286865234375,0.0941619873046875,-1.005966186523438
2018-11-24 14:09:09.926 +0200,1963,1543061348.82275,60.1725897007251,24.810553751908998,1.036122,3.16,3,5.0,144039.795018125,0.0106353759765625,0.0727386474609375,-0.9954071044921876
2018-11-24 14:09:09.985 +0200,1964,1543061348.82275,60.1725897007251,24.810553751908998,1.036122,3.16,3,5.0,144039.854564125,0.004119873046875,0.09466552734375,-1.007858276367188
2018-11-24 14:09:10.045 +0200,1965,1543061348.82275,60.1725897007251,24.810553751908998,1.036122,3.16,3,5.0,144039.914111125,0.0123443603515625,0.073394775390625,-0.973968505859375
2018-11-24 14:09:10.121 +0200,1966,1543061349.822757,60.17261987557651,24.81055794286058,0.8126667,2.6,3,5.0,144039.973658125,-0.011260986328125,0.09674072265625,-1.006591796875
2018-11-24 14:09:10.164 +0200,1967,1543061349.822757,60.17261987557651,24.81055794286058,0.8126667,2.6,3,5.0,144040.033204125,0.047027587890625,0.0864715576171875,-1.004226684570312
2018-11-24 14:09:10.223 +0200,1968,1543061349.822757,60.17261987557651,24.81055794286058,0.8126667,2.6,3,5.0,144040.092751125,-0.0085601806640625,0.083099365234375,-1.021041870117188
